PING sydney.edu.au:443 (/):
connected to 20.248.131.216:443 (226 bytes), seq=77 time=794.69 ms 
connected to 20.248.131.216:443 (226 bytes), seq=78 time=793.80 ms 
connected to 20.248.131.216:443 (226 bytes), seq=79 time=778.73 ms 
connected to 20.248.131.216:443 (226 bytes), seq=80 time=774.55 ms 
connected to 20.248.131.216:443 (226 bytes), seq=81 time=773.52 ms 
connected to 20.248.131.216:443 (226 bytes), seq=82 time=781.68 ms 
connected to 20.248.131.216:443 (226 bytes), seq=83 time=762.53 ms 
connected to 20.248.131.216:443 (226 bytes), seq=84 time=778.69 ms 
connected to 20.248.131.216:443 (226 bytes), seq=85 time=786.18 ms 
connected to 20.248.131.216:443 (226 bytes), seq=86 time=761.13 ms 
connected to 20.248.131.216:443 (226 bytes), seq=87 time=762.19 ms 
connected to 20.248.131.216:443 (226 bytes), seq=88 time=777.45 ms 
connected to 20.248.131.216:443 (226 bytes), seq=89 time=803.23 ms 
connected to 20.248.131.216:443 (226 bytes), seq=90 time=802.69 ms 
connected to 20.248.131.216:443 (226 bytes), seq=91 time=763.93 ms 
connected to 20.248.131.216:443 (226 bytes), seq=92 time=794.69 ms 
connected to 20.248.131.216:443 (226 bytes), seq=93 time=778.58 ms 
connected to 20.248.131.216:443 (226 bytes), seq=94 time=775.66 ms 
connected to 20.248.131.216:443 (226 bytes), seq=95 time=766.02 ms 
connected to 20.248.131.216:443 (226 bytes), seq=96 time=763.36 ms 
connected to 20.248.131.216:443 (226 bytes), seq=97 time=783.11 ms 
connected to 20.248.131.216:443 (226 bytes), seq=98 time=785.20 ms 
connected to 20.248.131.216:443 (226 bytes), seq=99 time=794.41 ms 
connected to 20.248.131.216:443 (226 bytes), seq=100 time=778.17 ms 
connected to 20.248.131.216:443 (226 bytes), seq=101 time=788.26 ms 
connected to 20.248.131.216:443 (226 bytes), seq=102 time=793.90 ms 
connected to 20.248.131.216:443 (226 bytes), seq=103 time=779.57 ms 
connected to 20.248.131.216:443 (226 bytes), seq=104 time=799.52 ms 
connected to 20.248.131.216:443 (226 bytes), seq=105 time=781.77 ms 
connected to 20.248.131.216:443 (226 bytes), seq=106 time=794.46 ms 
connected to 20.248.131.216:443 (226 bytes), seq=107 time=778.11 ms 
connected to 20.248.131.216:443 (226 bytes), seq=108 time=763.46 ms 
connected to 20.248.131.216:443 (226 bytes), seq=109 time=784.73 ms 
connected to 20.248.131.216:443 (226 bytes), seq=110 time=779.50 ms 
connected to 20.248.131.216:443 (226 bytes), seq=111 time=767.44 ms 
connected to 20.248.131.216:443 (226 bytes), seq=112 time=778.84 ms 
connected to 20.248.131.216:443 (226 bytes), seq=113 time=767.44 ms 
connected to 20.248.131.216:443 (226 bytes), seq=114 time=786.57 ms 
connected to 20.248.131.216:443 (226 bytes), seq=115 time=761.88 ms 
connected to 20.248.131.216:443 (226 bytes), seq=116 time=765.44 ms 
connected to 20.248.131.216:443 (226 bytes), seq=117 time=803.54 ms 
connected to 20.248.131.216:443 (226 bytes), seq=118 time=777.11 ms 
connected to 20.248.131.216:443 (226 bytes), seq=119 time=782.76 ms 
connected to 20.248.131.216:443 (226 bytes), seq=120 time=777.74 ms 
connected to 20.248.131.216:443 (226 bytes), seq=121 time=772.25 ms 
connected to 20.248.131.216:443 (226 bytes), seq=122 time=794.98 ms 
connected to 20.248.131.216:443 (226 bytes), seq=123 time=778.70 ms 
connected to 20.248.131.216:443 (226 bytes), seq=124 time=779.56 ms 
connected to 20.248.131.216:443 (226 bytes), seq=125 time=761.19 ms 
connected to 20.248.131.216:443 (226 bytes), seq=126 time=784.09 ms 
connected to 20.248.131.216:443 (226 bytes), seq=127 time=779.76 ms 
connected to 20.248.131.216:443 (226 bytes), seq=128 time=786.84 ms 
connected to 20.248.131.216:443 (226 bytes), seq=129 time=770.16 ms 
connected to 20.248.131.216:443 (226 bytes), seq=130 time=777.92 ms 
connected to 20.248.131.216:443 (226 bytes), seq=131 time=794.89 ms 
connected to 20.248.131.216:443 (226 bytes), seq=132 time=805.98 ms 
connected to 20.248.131.216:443 (226 bytes), seq=133 time=778.69 ms 
connected to 20.248.131.216:443 (226 bytes), seq=134 time=778.10 ms 
connected to 20.248.131.216:443 (226 bytes), seq=135 time=762.42 ms 
connected to 20.248.131.216:443 (226 bytes), seq=136 time=777.75 ms 
connected to 20.248.131.216:443 (226 bytes), seq=137 time=779.02 ms 
connected to 20.248.131.216:443 (226 bytes), seq=138 time=778.84 ms 
connected to 20.248.131.216:443 (226 bytes), seq=139 time=763.91 ms 
connected to 20.248.131.216:443 (226 bytes), seq=140 time=778.08 ms 
connected to 20.248.131.216:443 (226 bytes), seq=141 time=812.94 ms 
connected to 20.248.131.216:443 (226 bytes), seq=142 time=786.71 ms 
connected to 20.248.131.216:443 (226 bytes), seq=143 time=800.71 ms 
connected to 20.248.131.216:443 (226 bytes), seq=144 time=788.19 ms 
connected to 20.248.131.216:443 (226 bytes), seq=145 time=762.40 ms 
connected to 20.248.131.216:443 (226 bytes), seq=146 time=779.47 ms 
connected to 20.248.131.216:443 (226 bytes), seq=147 time=762.17 ms 
connected to 20.248.131.216:443 (226 bytes), seq=148 time=793.89 ms 
connected to 20.248.131.216:443 (226 bytes), seq=149 time=793.93 ms 
connected to 20.248.131.216:443 (226 bytes), seq=150 time=763.63 ms 
connected to 20.248.131.216:443 (226 bytes), seq=151 time=802.93 ms 
connected to 20.248.131.216:443 (226 bytes), seq=152 time=791.53 ms 
connected to 20.248.131.216:443 (226 bytes), seq=153 time=799.53 ms 
