PING www.unam.mx.cdn.cloudflare.net (104.17.118.46) 56(84) bytes of data.
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=58 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=59 ttl=55 time=30.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=60 ttl=55 time=29.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=61 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=62 ttl=55 time=28.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=63 ttl=55 time=28.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=64 ttl=55 time=28.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=65 ttl=55 time=28.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=66 ttl=55 time=44.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=67 ttl=55 time=65.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=68 ttl=55 time=31.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=69 ttl=55 time=323 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=70 ttl=55 time=124 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=71 ttl=55 time=105 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=72 ttl=55 time=69.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=73 ttl=55 time=29.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=74 ttl=55 time=129 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=75 ttl=55 time=111 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=76 ttl=55 time=35.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=77 ttl=55 time=35.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=78 ttl=55 time=31.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=79 ttl=55 time=29.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=80 ttl=55 time=56.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=81 ttl=55 time=39.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=82 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=83 ttl=55 time=30.4 ms
